"stimulus","rt","response","phase","word","carrier","block","wordAccent","wordAccentStep","carrierAccent","carrierAccentStep","option_0","option_1","sound","trial_index","time_elapsed","participantID","answer"
"<h1>どちらの単語が聞こえましたか</h1>","479","0","iden_exp","hana","deta","1","U","3","A","7","hanaU","hanaU","hanaU03-detaA07","44","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","697","1","iden_exp","hana","deta","1","A","7","A","1","hanaA","hanaU","hanaA07-detaA01","46","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","579","1","iden_exp","hana","deta","1","A","9","A","7","hanaA","hanaU","hanaA09-detaA07","48","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","465","1","iden_exp","hana","deta","1","U","7","A","7","hanaU","hanaU","hanaU07-detaA07","50","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","554","0","iden_exp","hana","deta","1","A","9","U","11","hanaA","hanaA","hanaA09-detaU11","52","8","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","623","0","iden_exp","hana","deta","1","U","7","U","5","hanaU","hanaU","hanaU07-detaU05","54","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","553","0","iden_exp","hana","deta","1","A","3","A","1","hanaA","hanaU","hanaA03-detaA01","56","8","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","589","1","iden_exp","hana","deta","1","A","3","A","3","hanaA","hanaU","hanaA03-detaA03","58","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","627","1","iden_exp","hana","deta","1","A","3","A","6","hanaA","hanaU","hanaA03-detaA06","60","8","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","606","1","iden_exp","hana","deta","1","U","9","U","5","hanaU","hanaU","hanaU09-detaU05","62","9","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","671","0","iden_exp","hana","deta","1","A","11","A","11","hanaA","hanaU","hanaA11-detaA11","64","9","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","695","1","iden_exp","hana","deta","1","U","3","U","7","hanaU","hanaU","hanaU03-detaU07","66","9","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","833","1","iden_exp","hana","deta","1","A","7","U","3","hanaA","hanaA","hanaA07-detaU03","68","9","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","604","0","iden_exp","hana","deta","1","U","1","U","1","hanaU","hanaU","hanaU01-detaU01","70","9","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","560","1","iden_exp","hana","deta","1","U","9","A","1","hanaU","hanaU","hanaU09-detaA01","72","10","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","731","0","iden_exp","hana","deta","1","U","5","U","7","hanaU","hanaU","hanaU05-detaU07","74","11","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1349","0","iden_exp","hana","deta","1","U","3","A","11","hanaU","hanaU","hanaU03-detaA11","76","11","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","599","0","iden_exp","hana","deta","1","U","11","A","1","hanaU","hanaU","hanaU11-detaA01","78","11","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","723","0","iden_exp","hana","deta","1","A","5","A","1","hanaA","hanaU","hanaA05-detaA01","80","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","680","0","iden_exp","hana","deta","1","U","3","U","3","hanaU","hanaU","hanaU03-detaU03","82","12","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","531","1","iden_exp","hana","deta","1","U","5","U","11","hanaU","hanaU","hanaU05-detaU11","84","12","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","561","0","iden_exp","hana","deta","1","A","1","U","7","hanaA","hanaA","hanaA01-detaU07","86","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","510","0","iden_exp","hana","deta","1","U","1","U","11","hanaU","hanaU","hanaU01-detaU11","88","12","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","700","1","iden_exp","hana","deta","1","A","9","U","3","hanaA","hanaA","hanaA09-detaU03","90","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","509","1","iden_exp","hana","deta","1","U","6","A","5","hanaU","hanaU","hanaU06-detaA05","92","12","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","590","1","iden_exp","hana","deta","1","A","5","U","9","hanaA","hanaA","hanaA05-detaU09","94","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","457","1","iden_exp","hana","deta","1","A","5","U","6","hanaA","hanaA","hanaA05-detaU06","96","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1117","1","iden_exp","hana","deta","1","A","1","U","1","hanaA","hanaA","hanaA01-detaU01","98","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","526","1","iden_exp","hana","deta","1","A","7","U","11","hanaA","hanaA","hanaA07-detaU11","100","12","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","640","1","iden_exp","hana","deta","1","U","6","A","7","hanaU","hanaU","hanaU06-detaA07","102","12","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","779","1","iden_exp","hana","deta","1","A","11","A","6","hanaA","hanaU","hanaA11-detaA06","104","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","612","1","iden_exp","hana","deta","1","A","6","U","3","hanaA","hanaA","hanaA06-detaU03","106","13","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1064","1","iden_exp","hana","deta","1","U","1","A","1","hanaU","hanaU","hanaU01-detaA01","108","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","494","1","iden_exp","hana","deta","1","U","5","U","6","hanaU","hanaU","hanaU05-detaU06","110","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","512","1","iden_exp","hana","deta","1","U","11","A","9","hanaU","hanaU","hanaU11-detaA09","112","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","781","0","iden_exp","hana","deta","1","U","9","U","11","hanaU","hanaU","hanaU09-detaU11","114","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","666","1","iden_exp","hana","deta","1","A","3","U","9","hanaA","hanaA","hanaA03-detaU09","116","13","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","542","1","iden_exp","hana","deta","1","A","9","A","1","hanaA","hanaU","hanaA09-detaA01","118","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","434","0","iden_exp","hana","deta","1","U","9","U","9","hanaU","hanaU","hanaU09-detaU09","120","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","534","1","iden_exp","hana","deta","1","A","5","A","7","hanaA","hanaU","hanaA05-detaA07","122","13","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","437","0","iden_exp","hana","deta","1","A","1","U","9","hanaA","hanaA","hanaA01-detaU09","124","13","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","479","1","iden_exp","hana","deta","1","A","1","A","3","hanaA","hanaU","hanaA01-detaA03","126","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","838","0","iden_exp","hana","deta","1","A","11","A","1","hanaA","hanaU","hanaA11-detaA01","128","14","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","377","0","iden_exp","hana","deta","1","A","7","U","6","hanaA","hanaA","hanaA07-detaU06","130","14","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","754","1","iden_exp","hana","deta","1","U","11","A","6","hanaU","hanaU","hanaU11-detaA06","132","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","665","0","iden_exp","hana","deta","1","U","1","U","5","hanaU","hanaU","hanaU01-detaU05","134","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","953","1","iden_exp","hana","deta","1","A","6","A","5","hanaA","hanaU","hanaA06-detaA05","136","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","977","0","iden_exp","hana","deta","1","U","7","U","7","hanaU","hanaU","hanaU07-detaU07","138","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","730","1","iden_exp","hana","deta","1","A","1","A","1","hanaA","hanaU","hanaA01-detaA01","140","14","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","497","0","iden_exp","hana","deta","1","A","1","A","7","hanaA","hanaU","hanaA01-detaA07","142","14","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","520","0","iden_exp","hana","deta","1","A","7","U","1","hanaA","hanaA","hanaA07-detaU01","144","14","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","688","0","iden_exp","hana","deta","1","A","11","U","1","hanaA","hanaA","hanaA11-detaU01","146","14","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","674","1","iden_exp","hana","deta","1","U","5","A","7","hanaU","hanaU","hanaU05-detaA07","148","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","590","1","iden_exp","hana","deta","1","A","9","U","1","hanaA","hanaA","hanaA09-detaU01","150","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","625","0","iden_exp","hana","deta","1","A","6","A","9","hanaA","hanaU","hanaA06-detaA09","152","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","501","0","iden_exp","hana","deta","1","A","5","U","3","hanaA","hanaA","hanaA05-detaU03","154","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","786","1","iden_exp","hana","deta","1","A","1","A","11","hanaA","hanaU","hanaA01-detaA11","156","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","544","0","iden_exp","hana","deta","1","U","5","A","5","hanaU","hanaU","hanaU05-detaA05","158","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","742","1","iden_exp","hana","deta","1","U","6","U","6","hanaU","hanaU","hanaU06-detaU06","160","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","636","1","iden_exp","hana","deta","1","A","5","U","1","hanaA","hanaA","hanaA05-detaU01","162","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","529","0","iden_exp","hana","deta","1","A","5","U","11","hanaA","hanaA","hanaA05-detaU11","164","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","525","0","iden_exp","hana","deta","1","U","3","A","3","hanaU","hanaU","hanaU03-detaA03","166","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","980","1","iden_exp","hana","deta","1","A","5","U","7","hanaA","hanaA","hanaA05-detaU07","168","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","552","0","iden_exp","hana","deta","1","U","5","A","6","hanaU","hanaU","hanaU05-detaA06","170","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1014","0","iden_exp","hana","deta","1","A","3","A","9","hanaA","hanaU","hanaA03-detaA09","172","15","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","948","0","iden_exp","hana","deta","1","U","9","U","7","hanaU","hanaU","hanaU09-detaU07","174","15","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","608","0","iden_exp","hana","deta","1","U","6","U","7","hanaU","hanaU","hanaU06-detaU07","176","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","513","0","iden_exp","hana","deta","1","A","11","U","3","hanaA","hanaA","hanaA11-detaU03","178","16","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","657","1","iden_exp","hana","deta","1","A","6","A","6","hanaA","hanaU","hanaA06-detaA06","180","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","637","1","iden_exp","hana","deta","1","U","6","U","1","hanaU","hanaU","hanaU06-detaU01","182","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","757","1","iden_exp","hana","deta","1","U","7","U","3","hanaU","hanaU","hanaU07-detaU03","184","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","786","1","iden_exp","hana","deta","1","A","3","U","6","hanaA","hanaA","hanaA03-detaU06","186","16","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","725","1","iden_exp","hana","deta","1","U","11","U","11","hanaU","hanaU","hanaU11-detaU11","188","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","653","1","iden_exp","hana","deta","1","U","6","U","5","hanaU","hanaU","hanaU06-detaU05","190","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","773","0","iden_exp","hana","deta","1","A","9","A","9","hanaA","hanaU","hanaA09-detaA09","192","16","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","849","0","iden_exp","hana","deta","1","U","5","U","3","hanaU","hanaU","hanaU05-detaU03","194","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","457","1","iden_exp","hana","deta","1","U","3","U","5","hanaU","hanaU","hanaU03-detaU05","196","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","691","1","iden_exp","hana","deta","1","A","5","A","3","hanaA","hanaU","hanaA05-detaA03","198","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","545","1","iden_exp","hana","deta","1","A","3","U","7","hanaA","hanaA","hanaA03-detaU07","200","16","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","681","0","iden_exp","hana","deta","1","U","3","A","6","hanaU","hanaU","hanaU03-detaA06","202","16","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","482","0","iden_exp","hana","deta","1","A","5","A","11","hanaA","hanaU","hanaA05-detaA11","204","17","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","519","1","iden_exp","hana","deta","1","U","11","U","7","hanaU","hanaU","hanaU11-detaU07","206","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","554","0","iden_exp","hana","deta","1","U","3","U","1","hanaU","hanaU","hanaU03-detaU01","208","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","630","0","iden_exp","hana","deta","1","U","1","U","6","hanaU","hanaU","hanaU01-detaU06","210","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","771","1","iden_exp","hana","deta","1","A","5","A","6","hanaA","hanaU","hanaA05-detaA06","212","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","662","0","iden_exp","hana","deta","1","A","1","A","9","hanaA","hanaU","hanaA01-detaA09","214","17","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","783","0","iden_exp","hana","deta","1","U","6","A","3","hanaU","hanaU","hanaU06-detaA03","216","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","666","1","iden_exp","hana","deta","1","A","9","U","5","hanaA","hanaA","hanaA09-detaU05","218","17","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","838","0","iden_exp","hana","deta","1","U","1","U","7","hanaU","hanaU","hanaU01-detaU07","220","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","664","0","iden_exp","hana","deta","1","U","7","A","5","hanaU","hanaU","hanaU07-detaA05","222","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","446","0","iden_exp","hana","deta","1","A","6","U","11","hanaA","hanaA","hanaA06-detaU11","224","17","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","697","1","iden_exp","hana","deta","1","U","7","A","6","hanaU","hanaU","hanaU07-detaA06","226","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","701","1","iden_exp","hana","deta","1","A","7","U","7","hanaA","hanaA","hanaA07-detaU07","228","17","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","522","1","iden_exp","hana","deta","1","U","7","A","9","hanaU","hanaU","hanaU07-detaA09","230","17","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","555","1","iden_exp","hana","deta","1","A","7","A","7","hanaA","hanaU","hanaA07-detaA07","232","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","628","0","iden_exp","hana","deta","1","A","9","A","5","hanaA","hanaU","hanaA09-detaA05","234","18","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","720","0","iden_exp","hana","deta","1","A","3","U","3","hanaA","hanaA","hanaA03-detaU03","236","18","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","946","1","iden_exp","hana","deta","1","U","7","A","11","hanaU","hanaU","hanaU07-detaA11","238","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","542","1","iden_exp","hana","deta","1","U","7","A","3","hanaU","hanaU","hanaU07-detaA03","240","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","905","1","iden_exp","hana","deta","1","U","3","U","6","hanaU","hanaU","hanaU03-detaU06","242","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","492","1","iden_exp","hana","deta","1","U","7","U","11","hanaU","hanaU","hanaU07-detaU11","244","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","651","1","iden_exp","hana","deta","1","U","1","A","5","hanaU","hanaU","hanaU01-detaA05","246","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","581","1","iden_exp","hana","deta","1","U","11","A","3","hanaU","hanaU","hanaU11-detaA03","248","18","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","636","1","iden_exp","hana","deta","1","A","3","U","1","hanaA","hanaA","hanaA03-detaU01","250","19","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","572","1","iden_exp","hana","deta","1","A","11","A","3","hanaA","hanaU","hanaA11-detaA03","252","19","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","581","0","iden_exp","hana","deta","1","U","11","A","7","hanaU","hanaU","hanaU11-detaA07","254","19","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","694","1","iden_exp","hana","deta","1","A","5","A","9","hanaA","hanaU","hanaA05-detaA09","256","19","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1022","0","iden_exp","","","1","","","","","","","","258","19","classroom should anywhere fuel habit",""
"<h1>どちらの単語が聞こえましたか</h1>","436","0","iden_exp","hana","deta","1","U","11","U","9","hanaU","hanaU","hanaU11-detaU09","260","19","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","558","1","iden_exp","hana","deta","1","U","5","A","3","hanaU","hanaU","hanaU05-detaA03","262","19","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","492","0","iden_exp","hana","deta","1","A","9","A","6","hanaA","hanaU","hanaA09-detaA06","264","20","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","554","1","iden_exp","hana","deta","1","A","9","U","6","hanaA","hanaA","hanaA09-detaU06","266","20","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1145","1","iden_exp","hana","deta","1","U","6","U","9","hanaU","hanaU","hanaU06-detaU09","268","20","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","465","1","iden_exp","hana","deta","1","A","6","A","1","hanaA","hanaU","hanaA06-detaA01","270","20","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","540","0","iden_exp","hana","deta","1","A","3","A","5","hanaA","hanaU","hanaA03-detaA05","272","20","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","675","1","iden_exp","hana","deta","1","A","6","U","6","hanaA","hanaA","hanaA06-detaU06","274","20","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","789","1","iden_exp","hana","deta","1","A","7","A","5","hanaA","hanaU","hanaA07-detaA05","276","20","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","575","1","iden_exp","hana","deta","1","U","6","A","1","hanaU","hanaU","hanaU06-detaA01","278","20","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","776","0","iden_exp","hana","deta","1","U","9","A","11","hanaU","hanaU","hanaU09-detaA11","280","20","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","526","0","iden_exp","hana","deta","1","U","9","A","3","hanaU","hanaU","hanaU09-detaA03","282","21","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","738","1","iden_exp","hana","deta","1","U","3","A","1","hanaU","hanaU","hanaU03-detaA01","284","21","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","503","1","iden_exp","hana","deta","1","U","9","A","5","hanaU","hanaU","hanaU09-detaA05","286","21","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","635","1","iden_exp","hana","deta","1","A","11","U","5","hanaA","hanaA","hanaA11-detaU05","288","21","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","611","1","iden_exp","hana","deta","1","A","1","A","5","hanaA","hanaU","hanaA01-detaA05","290","21","classroom should anywhere fuel habit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","509","0","iden_exp","hana","deta","1","A","7","A","9","hanaA","hanaU","hanaA07-detaA09","292","21","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","737","0","iden_exp","hana","deta","1","A","7","A","6","hanaA","hanaU","hanaA07-detaA06","294","21","classroom should anywhere fuel habit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","620","0","iden_exp","hana","deta","1","U","9","A","9","hanaU","hanaU","hanaU09-detaA09","296","21","classroom should anywhere fuel habit","hanaU"
