"stimulus","rt","response","phase","word","carrier","block","wordAccent","wordAccentStep","carrierAccent","carrierAccentStep","option_0","option_1","sound","trial_index","time_elapsed","participantID","answer"
"<h1>どちらの単語が聞こえましたか</h1>","992","0","iden_exp","hana","deta","1","A","3","A","11","hanaA","hanaU","hanaA03-detaA11","32","4","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","663","0","iden_exp","hana","deta","1","A","9","A","1","hanaA","hanaU","hanaA09-detaA01","34","4","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","524","1","iden_exp","hana","deta","1","A","11","U","11","hanaA","hanaA","hanaA11-detaU11","36","4","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","524","1","iden_exp","hana","deta","1","U","9","A","5","hanaU","hanaU","hanaU09-detaA05","38","4","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1063","0","iden_exp","hana","deta","1","A","7","U","6","hanaA","hanaA","hanaA07-detaU06","40","4","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","468","1","iden_exp","hana","deta","1","U","9","U","1","hanaU","hanaU","hanaU09-detaU01","42","4","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","624","1","iden_exp","hana","deta","1","A","7","A","1","hanaA","hanaU","hanaA07-detaA01","44","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1027","0","iden_exp","hana","deta","1","U","5","U","11","hanaU","hanaU","hanaU05-detaU11","46","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","476","0","iden_exp","hana","deta","1","U","9","A","9","hanaU","hanaU","hanaU09-detaA09","48","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","847","1","iden_exp","hana","deta","1","U","11","U","6","hanaU","hanaU","hanaU11-detaU06","50","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","516","1","iden_exp","hana","deta","1","A","3","U","11","hanaA","hanaA","hanaA03-detaU11","52","5","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","561","1","iden_exp","hana","deta","1","U","11","U","5","hanaU","hanaU","hanaU11-detaU05","54","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","823","0","iden_exp","hana","deta","1","U","5","A","6","hanaU","hanaU","hanaU05-detaA06","56","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","598","0","iden_exp","hana","deta","1","A","9","U","3","hanaA","hanaA","hanaA09-detaU03","58","5","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","664","0","iden_exp","hana","deta","1","U","3","U","3","hanaU","hanaU","hanaU03-detaU03","60","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","769","1","iden_exp","hana","deta","1","U","7","U","6","hanaU","hanaU","hanaU07-detaU06","62","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","557","0","iden_exp","hana","deta","1","A","9","U","7","hanaA","hanaA","hanaA09-detaU07","64","5","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","763","0","iden_exp","hana","deta","1","U","7","U","7","hanaU","hanaU","hanaU07-detaU07","66","5","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","632","1","iden_exp","hana","deta","1","U","7","U","1","hanaU","hanaU","hanaU07-detaU01","68","6","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","718","0","iden_exp","hana","deta","1","A","5","U","9","hanaA","hanaA","hanaA05-detaU09","70","6","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","498","1","iden_exp","hana","deta","1","A","11","U","7","hanaA","hanaA","hanaA11-detaU07","72","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","718","0","iden_exp","hana","deta","1","U","6","U","11","hanaU","hanaU","hanaU06-detaU11","74","7","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","518","0","iden_exp","hana","deta","1","U","11","U","9","hanaU","hanaU","hanaU11-detaU09","76","7","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","533","0","iden_exp","hana","deta","1","A","11","U","6","hanaA","hanaA","hanaA11-detaU06","78","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","543","1","iden_exp","hana","deta","1","A","11","A","3","hanaA","hanaU","hanaA11-detaA03","80","7","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","534","1","iden_exp","hana","deta","1","A","1","U","6","hanaA","hanaA","hanaA01-detaU06","82","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","951","0","iden_exp","hana","deta","1","U","6","U","3","hanaU","hanaU","hanaU06-detaU03","84","7","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","483","1","iden_exp","hana","deta","1","A","7","A","3","hanaA","hanaU","hanaA07-detaA03","86","7","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","560","0","iden_exp","hana","deta","1","A","7","A","6","hanaA","hanaU","hanaA07-detaA06","88","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","475","0","iden_exp","hana","deta","1","A","9","U","1","hanaA","hanaA","hanaA09-detaU01","90","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","520","0","iden_exp","hana","deta","1","A","3","U","5","hanaA","hanaA","hanaA03-detaU05","92","7","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","624","1","iden_exp","hana","deta","1","A","1","A","11","hanaA","hanaU","hanaA01-detaA11","94","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","565","1","iden_exp","hana","deta","1","A","9","U","11","hanaA","hanaA","hanaA09-detaU11","96","8","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","860","0","iden_exp","hana","deta","1","U","5","A","11","hanaU","hanaU","hanaU05-detaA11","98","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","739","0","iden_exp","hana","deta","1","U","5","U","6","hanaU","hanaU","hanaU05-detaU06","100","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","588","0","iden_exp","hana","deta","1","A","6","U","1","hanaA","hanaA","hanaA06-detaU01","102","8","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","701","1","iden_exp","hana","deta","1","U","9","A","7","hanaU","hanaU","hanaU09-detaA07","104","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","547","0","iden_exp","hana","deta","1","U","3","A","1","hanaU","hanaU","hanaU03-detaA01","106","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","923","0","iden_exp","hana","deta","1","U","9","U","5","hanaU","hanaU","hanaU09-detaU05","108","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","460","1","iden_exp","hana","deta","1","A","3","A","3","hanaA","hanaU","hanaA03-detaA03","110","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","871","0","iden_exp","hana","deta","1","U","6","A","3","hanaU","hanaU","hanaU06-detaA03","112","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","555","1","iden_exp","hana","deta","1","U","3","A","5","hanaU","hanaU","hanaU03-detaA05","114","8","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","542","0","iden_exp","hana","deta","1","A","6","U","7","hanaA","hanaA","hanaA06-detaU07","116","9","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","851","1","iden_exp","hana","deta","1","U","9","U","6","hanaU","hanaU","hanaU09-detaU06","118","9","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","572","0","iden_exp","hana","deta","1","U","9","U","7","hanaU","hanaU","hanaU09-detaU07","120","9","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","495","0","iden_exp","hana","deta","1","U","5","U","1","hanaU","hanaU","hanaU05-detaU01","122","9","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","596","1","iden_exp","hana","deta","1","A","5","U","7","hanaA","hanaA","hanaA05-detaU07","124","9","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","583","0","iden_exp","hana","deta","1","U","1","A","3","hanaU","hanaU","hanaU01-detaA03","126","9","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","634","1","iden_exp","hana","deta","1","U","1","U","1","hanaU","hanaU","hanaU01-detaU01","128","10","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","860","0","iden_exp","hana","deta","1","U","9","A","11","hanaU","hanaU","hanaU09-detaA11","130","10","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","539","0","iden_exp","hana","deta","1","A","6","A","7","hanaA","hanaU","hanaA06-detaA07","132","10","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","631","1","iden_exp","hana","deta","1","A","7","U","3","hanaA","hanaA","hanaA07-detaU03","134","10","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","552","1","iden_exp","hana","deta","1","U","5","A","7","hanaU","hanaU","hanaU05-detaA07","136","10","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","684","0","iden_exp","hana","deta","1","A","7","A","9","hanaA","hanaU","hanaA07-detaA09","138","11","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","591","0","iden_exp","hana","deta","1","A","5","U","6","hanaA","hanaA","hanaA05-detaU06","140","11","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","450","1","iden_exp","hana","deta","1","U","11","U","11","hanaU","hanaU","hanaU11-detaU11","142","11","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","633","0","iden_exp","hana","deta","1","A","7","U","7","hanaA","hanaA","hanaA07-detaU07","144","11","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","571","1","iden_exp","hana","deta","1","A","3","U","1","hanaA","hanaA","hanaA03-detaU01","146","11","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","566","1","iden_exp","","","1","","","","","","","","148","12","visit",""
"<h1>どちらの単語が聞こえましたか</h1>","821","1","iden_exp","hana","deta","1","U","7","A","7","hanaU","hanaU","hanaU07-detaA07","150","12","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","527","0","iden_exp","hana","deta","1","A","9","A","11","hanaA","hanaU","hanaA09-detaA11","152","12","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","625","0","iden_exp","hana","deta","1","U","3","U","11","hanaU","hanaU","hanaU03-detaU11","154","12","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","536","1","iden_exp","hana","deta","1","A","6","A","6","hanaA","hanaU","hanaA06-detaA06","156","12","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","515","1","iden_exp","hana","deta","1","U","11","U","3","hanaU","hanaU","hanaU11-detaU03","158","13","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1189","1","iden_exp","hana","deta","1","U","3","U","9","hanaU","hanaU","hanaU03-detaU09","160","13","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","496","0","iden_exp","hana","deta","1","U","1","U","11","hanaU","hanaU","hanaU01-detaU11","162","13","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","798","0","iden_exp","hana","deta","1","A","6","A","9","hanaA","hanaU","hanaA06-detaA09","164","13","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","671","1","iden_exp","hana","deta","1","A","1","U","3","hanaA","hanaA","hanaA01-detaU03","166","14","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","519","1","iden_exp","hana","deta","1","U","9","U","9","hanaU","hanaU","hanaU09-detaU09","168","14","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","542","1","iden_exp","hana","deta","1","U","1","U","5","hanaU","hanaU","hanaU01-detaU05","170","14","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","758","0","iden_exp","hana","deta","1","U","3","A","11","hanaU","hanaU","hanaU03-detaA11","172","14","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","518","0","iden_exp","hana","deta","1","A","6","A","11","hanaA","hanaU","hanaA06-detaA11","174","14","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","564","0","iden_exp","hana","deta","1","A","7","U","5","hanaA","hanaA","hanaA07-detaU05","176","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","1096","1","iden_exp","hana","deta","1","A","5","U","11","hanaA","hanaA","hanaA05-detaU11","178","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","769","0","iden_exp","hana","deta","1","A","11","U","9","hanaA","hanaA","hanaA11-detaU09","180","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","503","1","iden_exp","hana","deta","1","A","9","A","7","hanaA","hanaU","hanaA09-detaA07","182","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","641","0","iden_exp","hana","deta","1","U","3","U","6","hanaU","hanaU","hanaU03-detaU06","184","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","618","1","iden_exp","hana","deta","1","U","9","A","1","hanaU","hanaU","hanaU09-detaA01","186","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","668","0","iden_exp","hana","deta","1","A","1","U","11","hanaA","hanaA","hanaA01-detaU11","188","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","686","1","iden_exp","hana","deta","1","A","6","U","11","hanaA","hanaA","hanaA06-detaU11","190","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","694","0","iden_exp","hana","deta","1","A","9","U","5","hanaA","hanaA","hanaA09-detaU05","192","15","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","673","1","iden_exp","hana","deta","1","U","11","A","5","hanaU","hanaU","hanaU11-detaA05","194","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","565","0","iden_exp","hana","deta","1","U","6","A","1","hanaU","hanaU","hanaU06-detaA01","196","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","623","1","iden_exp","hana","deta","1","U","6","A","7","hanaU","hanaU","hanaU06-detaA07","198","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","524","1","iden_exp","hana","deta","1","U","11","A","9","hanaU","hanaU","hanaU11-detaA09","200","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","466","1","iden_exp","hana","deta","1","A","6","A","1","hanaA","hanaU","hanaA06-detaA01","202","15","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","686","0","iden_exp","hana","deta","1","U","9","U","11","hanaU","hanaU","hanaU09-detaU11","204","16","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","586","1","iden_exp","hana","deta","1","A","1","A","6","hanaA","hanaU","hanaA01-detaA06","206","16","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","985","0","iden_exp","hana","deta","1","A","6","A","5","hanaA","hanaU","hanaA06-detaA05","208","16","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","587","0","iden_exp","hana","deta","1","U","7","U","11","hanaU","hanaU","hanaU07-detaU11","210","16","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","673","1","iden_exp","hana","deta","1","U","6","A","9","hanaU","hanaU","hanaU06-detaA09","212","16","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","557","1","iden_exp","hana","deta","1","U","11","A","7","hanaU","hanaU","hanaU11-detaA07","214","17","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","577","0","iden_exp","hana","deta","1","U","7","A","1","hanaU","hanaU","hanaU07-detaA01","216","17","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","460","1","iden_exp","hana","deta","1","A","11","A","1","hanaA","hanaU","hanaA11-detaA01","218","17","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","501","0","iden_exp","hana","deta","1","A","3","U","7","hanaA","hanaA","hanaA03-detaU07","220","17","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","711","0","iden_exp","hana","deta","1","A","3","A","6","hanaA","hanaU","hanaA03-detaA06","222","18","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","595","1","iden_exp","hana","deta","1","U","7","A","3","hanaU","hanaU","hanaU07-detaA03","224","18","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","748","1","iden_exp","hana","deta","1","U","7","U","9","hanaU","hanaU","hanaU07-detaU09","226","18","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","743","1","iden_exp","hana","deta","1","U","1","A","9","hanaU","hanaU","hanaU01-detaA09","228","18","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","688","1","iden_exp","hana","deta","1","U","1","A","6","hanaU","hanaU","hanaU01-detaA06","230","19","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","884","0","iden_exp","hana","deta","1","U","9","A","6","hanaU","hanaU","hanaU09-detaA06","232","19","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","430","1","iden_exp","hana","deta","1","A","5","A","1","hanaA","hanaU","hanaA05-detaA01","234","19","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","606","1","iden_exp","hana","deta","1","U","1","A","5","hanaU","hanaU","hanaU01-detaA05","236","19","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","467","0","iden_exp","hana","deta","1","U","11","U","7","hanaU","hanaU","hanaU11-detaU07","238","19","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","660","0","iden_exp","hana","deta","1","A","11","U","3","hanaA","hanaA","hanaA11-detaU03","240","20","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","627","1","iden_exp","hana","deta","1","U","1","A","7","hanaU","hanaU","hanaU01-detaA07","242","20","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","879","0","iden_exp","hana","deta","1","U","6","U","9","hanaU","hanaU","hanaU06-detaU09","244","20","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","839","1","iden_exp","hana","deta","1","U","3","A","9","hanaU","hanaU","hanaU03-detaA09","246","20","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1000","0","iden_exp","hana","deta","1","A","5","U","5","hanaA","hanaA","hanaA05-detaU05","248","20","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","575","0","iden_exp","hana","deta","1","U","3","A","3","hanaU","hanaU","hanaU03-detaA03","250","21","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","668","0","iden_exp","hana","deta","1","A","1","A","3","hanaA","hanaU","hanaA01-detaA03","252","21","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","679","1","iden_exp","hana","deta","1","U","9","A","3","hanaU","hanaU","hanaU09-detaA03","254","21","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","704","1","iden_exp","hana","deta","1","A","7","U","1","hanaA","hanaA","hanaA07-detaU01","256","22","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","637","0","iden_exp","hana","deta","1","A","1","U","1","hanaA","hanaA","hanaA01-detaU01","258","22","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","668","0","iden_exp","hana","deta","1","A","3","A","5","hanaA","hanaU","hanaA03-detaA05","260","22","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","857","1","iden_exp","hana","deta","1","U","7","A","6","hanaU","hanaU","hanaU07-detaA06","262","22","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","574","0","iden_exp","hana","deta","1","A","11","A","11","hanaA","hanaU","hanaA11-detaA11","264","23","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","479","1","iden_exp","hana","deta","1","A","7","A","7","hanaA","hanaU","hanaA07-detaA07","266","24","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","576","1","iden_exp","hana","deta","1","A","6","U","5","hanaA","hanaA","hanaA06-detaU05","268","24","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","553","0","iden_exp","hana","deta","1","A","5","U","3","hanaA","hanaA","hanaA05-detaU03","270","24","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","579","0","iden_exp","hana","deta","1","A","11","U","5","hanaA","hanaA","hanaA11-detaU05","272","25","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","571","1","iden_exp","hana","deta","1","A","5","A","11","hanaA","hanaU","hanaA05-detaA11","274","25","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1281","1","iden_exp","hana","deta","1","A","6","A","3","hanaA","hanaU","hanaA06-detaA03","276","25","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","572","1","iden_exp","hana","deta","1","U","6","A","11","hanaU","hanaU","hanaU06-detaA11","278","25","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","641","1","iden_exp","hana","deta","1","U","6","A","5","hanaU","hanaU","hanaU06-detaA05","280","26","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","782","1","iden_exp","hana","deta","1","U","5","U","3","hanaU","hanaU","hanaU05-detaU03","282","26","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","942","1","iden_exp","hana","deta","1","U","7","U","5","hanaU","hanaU","hanaU07-detaU05","284","26","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","523","1","iden_exp","hana","deta","1","A","1","A","1","hanaA","hanaU","hanaA01-detaA01","286","26","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","783","0","iden_exp","hana","deta","1","U","6","U","1","hanaU","hanaU","hanaU06-detaU01","288","27","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","695","0","iden_exp","hana","deta","1","A","11","A","6","hanaA","hanaU","hanaA11-detaA06","290","27","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","529","0","iden_exp","hana","deta","1","A","5","A","7","hanaA","hanaU","hanaA05-detaA07","292","27","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","504","1","iden_exp","hana","deta","1","U","5","A","5","hanaU","hanaU","hanaU05-detaA05","294","27","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","491","0","iden_exp","hana","deta","1","U","7","A","9","hanaU","hanaU","hanaU07-detaA09","296","28","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","735","0","iden_exp","hana","deta","1","A","9","A","5","hanaA","hanaU","hanaA09-detaA05","298","28","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","703","0","iden_exp","hana","deta","1","A","1","U","5","hanaA","hanaA","hanaA01-detaU05","300","28","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","508","0","iden_exp","hana","deta","1","A","5","A","3","hanaA","hanaU","hanaA05-detaA03","302","28","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","548","1","iden_exp","hana","deta","1","U","5","A","3","hanaU","hanaU","hanaU05-detaA03","304","28","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","597","1","iden_exp","hana","deta","1","U","7","U","3","hanaU","hanaU","hanaU07-detaU03","306","29","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","1334","0","iden_exp","hana","deta","1","A","1","A","7","hanaA","hanaU","hanaA01-detaA07","308","29","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","613","1","iden_exp","hana","deta","1","U","7","A","5","hanaU","hanaU","hanaU07-detaA05","310","29","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","545","1","iden_exp","hana","deta","1","A","3","U","3","hanaA","hanaA","hanaA03-detaU03","312","29","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","582","0","iden_exp","hana","deta","1","A","6","U","6","hanaA","hanaA","hanaA06-detaU06","314","29","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","533","0","iden_exp","hana","deta","1","U","1","A","11","hanaU","hanaU","hanaU01-detaA11","316","30","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","614","0","iden_exp","hana","deta","1","U","3","U","5","hanaU","hanaU","hanaU03-detaU05","318","30","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","474","1","iden_exp","hana","deta","1","U","1","U","6","hanaU","hanaU","hanaU01-detaU06","320","30","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","765","0","iden_exp","hana","deta","1","A","3","U","6","hanaA","hanaA","hanaA03-detaU06","322","30","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","878","1","iden_exp","hana","deta","1","U","5","A","9","hanaU","hanaU","hanaU05-detaA09","324","30","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","608","1","iden_exp","hana","deta","1","U","6","U","7","hanaU","hanaU","hanaU06-detaU07","326","31","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","544","1","iden_exp","hana","deta","1","U","6","U","6","hanaU","hanaU","hanaU06-detaU06","328","31","visit","hanaU"
"<h1>どちらの単語が聞こえましたか</h1>","611","0","iden_exp","hana","deta","1","A","7","U","11","hanaA","hanaA","hanaA07-detaU11","330","31","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","510","0","iden_exp","hana","deta","1","A","9","A","3","hanaA","hanaU","hanaA09-detaA03","332","31","visit","hanaA"
"<h1>どちらの単語が聞こえましたか</h1>","593","0","iden_exp","hana","deta","1","A","11","A","9","hanaA","hanaU","hanaA11-detaA09","334","31","visit","hanaA"
